"","notact_004","notact_007","notact_008","notact_009","notact_010","notact_011","notact_014","act12h_018","act12h_019","act12h_020","act24h_023","act48h_026","act48h_027","act72h_028","act72h_029","act72h_030","act96h_032","act96h_034"
"JADE1",0,0,0,1.16359897473958,1.67833236982709,1.52684468258286,0,0.9368173830965,0.741628043733163,0.686453660635501,0,0,0,0,0,0,0,0
"JADE2",5.72897635964845,4.59472193910662,1.84075936933531,4.66410003864525,4.77794924416187,4.55391085651356,4.79927280096694,3.26146396304347,3.69129275960919,3.64728715814685,0.797645219468142,1.88252295660811,2.16547499186918,1.76124146151349,1.90102499430211,1.77007524476888,1.81627752900153,0
"JAGN1",3.87313041540878,3.66212568268128,5.19761964014412,2.88715624809357,4.12795390843726,4.43849991242751,4.14942281506923,4.05954593344385,4.24594842752306,3.07269804846598,3.76713698999915,4.84179179580765,3.9670091086343,3.74719871832769,3.7515362326481,3.55376203759675,3.43442368996507,3.5945542306498
"JAK1",7.53629418574592,6.98293851546725,7.0510232441469,6.98110601547534,7.58863741882392,7.46386645450486,6.59229338945953,6.39495681364789,6.60190284321151,6.08674264261917,3.42507846398961,4.74844950103072,4.33721746960523,5.47972575720286,5.25419038817004,4.83059926929736,5.65582176420057,5.3008588341632
"JAK2",1.63997943858564,0,3.27890264991452,0.732436920697866,0,0,0,2.47636685871279,3.24986666352766,2.16665251922292,1.6688337880066,2.44792230550456,2.86280333651065,3.21571411755825,1.79615737414643,2.89045787092182,2.43296887339866,2.65007878606881
"JAK3",2.40369963553553,3.91962731818643,4.79429427307035,2.78902867089347,2.97515056381414,2.73571934234646,4.55063498120353,5.64811975659445,3.11484559588798,5.63183986876235,6.65547100927876,6.71222041880239,6.92069750277606,5.42136960153107,5.83431597326943,5.97469305340097,4.38244886068499,3.55669953924587
"JAML",1.99345105780223,1.85981142808548,1.95501247789163,1.98150419120283,1.83605725314412,2.3001237788642,4.43202966958796,4.28180741488252,2.99415174932481,3.37633390993358,0.979121642100837,1.40116945073312,2.79582168659371,2.05041216154389,3.28449243373353,2.81582059538065,2.37540038277036,0
"JCHAIN",2.233182182314,5.34181005974847,6.12721803009084,5.98147964247922,4.39768533473936,3.80569947443231,5.73123699486776,5.24043378562424,6.3014496691439,3.84895475804572,4.45715240018212,3.07002406196032,2.66833836643797,2.85444697113795,2.67898635236021,4.60208193042592,2.92065595858248,1.62266008442324
"JMJD1C",1.29057194334639,2.26417324251113,2.88493052607774,2.52831314730953,2.60540013278336,3.07840701428657,2.95790067551883,0,2.46018479138334,0,2.95558051254578,4.13103058542804,3.5874313235706,1.96575214274103,2.20737196692607,2.75297336242738,1.4682086225832,3.58964042545116
"JMJD6",1.97859505065154,2.06684817465374,2.09748180859574,2.10685337863435,3.48330799173493,2.7604217648397,2.87782709232243,3.83392392680979,3.25784719655365,3.22576175267961,3.57647923431578,4.16473578410255,4.09713346377522,4.35557086465529,4.09658407782512,4.41268926461565,4.35859141544039,3.83191261041221
"JMJD7",3.58750922569967,1.76287243063725,1.97317965592722,3.05565489568418,1.82458298322557,5.01205876665745,1.96841008472431,1.75044228017535,1.79314073293823,3.43307934582664,0,1.29941333566446,1.42674480100606,1.76674465086994,1.56049918313377,1.56116682635087,0,0.776059434922781
"JRKL",5.13849903619079,5.85143544490362,0,4.76674719660461,0,0,0,0,0,0,0,2.35617634619249,0,0,0,0,0,0
"JTB",0,0,0,0,0,0,3.20403697985625,2.1184889858009,2.18564571463884,2.09391729308295,2.386245516436,2.59139095764,2.44944843135802,2.81213201826681,1.81400588839759,1.82802354194226,1.9896636204765,2.20045249210543
"JUN",0,5.25705806006988,0,0,1.09908864012686,0,0.575653023570429,0.790004722294343,1.33067244174695,0.763809559124713,0.596473632737,0.68980564003859,0,0,0,0,0,1.38432323772243
"JUNB",1.12058671702413,3.41572222145098,1.18949230829983,2.41348026687207,0.822003954982539,1.26291163235163,1.15951655388802,6.08192088470493,4.21446565396848,5.62367731290177,6.29780376148452,6.3061392146272,6.07370832578797,5.05626267889637,5.81435445342866,5.09421134092053,4.19925795266486,3.46980933768762
"JUND",3.28820440398408,4.14361835946368,4.01865203658764,1.53344131109558,3.6692519970195,3.65973202372731,4.8218868061184,4.49757368507475,4.21019122055036,4.23789732305907,4.28292095635624,4.68527186105809,4.03033068915001,4.07775389952781,4.38726986057822,4.0986961556609,4.48221259836029,4.05092196923013
"JUP",4.36048431619748,0.879652580548308,1.35619430135401,1.14304387391138,2.07887056421775,2.46780695927545,0.436309931209949,3.9288587205176,7.19485306674639,1.32735309179147,1.63460226329656,2.28984320729139,1.04132375120467,1.51750295077395,1.37580817227043,1.91913220967171,0.797179806843618,1.87209810065467
"KANK1",1.16800451983086,1.212770548812,1.23765047304925,1.82824172766246,2.37742362180357,2.92541156606152,1.19794708618845,0,0,0,0,2.81752648741239,2.68909945829843,2.88515176379919,1.14349495508475,1.72292749388414,0,0
"KANSL1",4.0635083350811,2.67961180323813,3.14875068859684,4.1279828864534,2.98875012803438,3.12670353756523,4.10483592224157,2.26951764688134,2.45930290240185,3.27784633661207,1.98621854055453,0.848884025792415,2.20314926962498,0,0,3.09110344180913,2.81409648696983,0.746739610843112
"KANSL2",0.561150024054989,1.83346631090819,1.39785766156412,1.47674978214382,2.55336504320204,1.38401095776678,1.36902188329576,2.11965181451923,2.15647214851285,2.30604804715104,2.02804986339464,1.98125731531183,1.71068652106244,1.81148795723846,1.42283247364495,1.70574766160902,2.09251069083297,1.6910169184279
"KANSL3",3.65853994361675,3.18274219205651,3.39791456256836,2.58740975426719,4.11218658615272,4.13153481396077,4.02152323105397,2.66704198476811,2.67026490033572,2.96450768991834,2.69702568430424,2.52142932922824,2.34241581819415,2.4116537026565,2.26749789087443,2.55828794673795,2.36432932950261,2.51848051217424
"KAT2A",1.79474688106596,2.9429188613483,1.91655272004434,4.06777194626742,2.49510249854178,1.56276230394221,1.9078726149061,2.51009595204352,2.89406803681031,2.50789477627865,3.71446486202742,2.18506897322506,1.41187231182583,0,0,0,0,0
"KAT5",1.56302397677852,3.3620220214202,2.14070880714938,1.30627435730473,1.81263368143257,1.43059743854593,1.52854378505065,2.50062967547965,2.77341952768719,0.870202633485976,1.85412679206706,0,0.42478654114616,1.17913403499295,1.70076612248078,1.70098800159317,1.82857454962361,0.792525887985563
"KAT6A",4.93786923548985,4.34863841915672,5.28380273163893,4.49350735488278,4.61931066436971,5.58658728512308,6.15762850165332,5.06138501784887,5.39587512632798,4.98981486961299,2.18495861685021,3.11961511282741,3.51796409387029,4.50967583478809,4.4439067222102,4.31778265326973,4.63338603358581,3.92005321772059
"KAT6B",4.00231996969686,1.42564114445699,3.97117621074362,4.159254294653,5.04209449012529,4.30813367647644,3.4591318220589,3.81602080734557,4.45932135382136,4.26492195989532,3.55925670004506,0,2.67838330398764,3.11438832088763,2.73286358885343,2.66024536597708,2.46253599603844,0
"KAT7",5.32691162433786,6.3000681022651,5.85501600059344,6.08681599299385,5.88226250637454,6.06256822954742,6.27509352281098,5.35312265928663,5.37568863072465,5.33436135436463,4.53392555087448,4.40246838405524,4.62424844278438,4.71134103280729,4.62195123467592,4.63587324988483,4.46633422853882,4.33617090629171
"KAT8",5.33388183338281,3.87653430822573,4.34418976312414,4.32189912605316,4.77916795933369,5.23044546754637,4.80454603763668,3.89213180835558,4.20178017332924,3.6483729659563,2.91059299967225,3.40356545337337,3.21062351648587,2.02957784008419,2.19925732806855,2.03751440714056,3.51732265107716,2.57828394808315
"KATNA1",6.01979339467128,3.0050321438272,4.83410260596864,1.56009079825619,2.91964860521983,3.03475564467646,5.45968550347133,5.33274670677116,3.14960038314307,3.13149706260317,1.36587314669986,4.43243544578421,4.24573769756535,4.33931747690215,3.60951641897782,3.80346814392878,2.80097264457,3.91797585412043
"KATNAL2",6.81173246955768,7.16757996021757,6.90743310547822,3.80724553900139,6.28737801821048,5.60029335090101,5.75104991989347,6.27085964653486,6.72267443378365,6.74988748581997,7.36451712806413,7.08603779390533,7.51091175564693,7.36559079383641,6.89462078433584,7.12695823155133,6.75402822829727,6.87298093030051
"KATNB1",0.810860066809492,3.90155140550999,2.66361549967427,3.53824668343971,0.828825969699116,0.681653571517767,0.864441808932016,2.66149841306587,2.35120463987986,2.31896598893786,2.51805837286912,3.07389242229048,2.69961370300398,2.62158635265656,2.57674653273616,2.00907681575763,2.17507395857849,2.07317135867801
"KATNBL1",0,0,0,0,0,0,0,0,0,0,0,1.43920596554369,1.65801110788831,0,0,0,0,1.39190987436379
"KBTBD11",4.13326573031322,2.82738083145751,4.1749150585359,3.98031502302793,4.23168125610531,4.73235738417887,4.18145469649892,2.59008660101323,2.63896509649986,3.0160121104263,1.65698134529081,1.98693964063998,2.05588021747853,4.56294457609973,0,0,3.43153217075829,0
"KBTBD2",0,0,2.5644920410831,1.03277563715781,0,0,0,2.19634102443114,2.21408882276694,2.4049561742066,0,1.76438594153011,1.47713577681891,0,0,1.12757027096064,0,1.38742028329157
"KBTBD4",2.87037760842419,3.69908353831876,3.94059154850829,3.81494086841937,1.92461499720348,1.79758539475061,3.15805882705626,3.04583398838971,3.04435166964931,3.59236550734282,2.86298401763552,2.49505442543048,2.70428713588959,2.78549429430631,2.86824766793176,2.98471684269495,2.08778685467058,3.05459602649957
"KBTBD8",4.42582787961591,0.71347991911245,0.849298038513381,1.60031060991815,0.759343927265966,0.807460548757954,0.955852850956121,2.02212402707861,2.08685455125612,2.13912037103714,2.74876625331531,0,0,0,1.60865703061719,0,0,0
"KCMF1",4.04961337791151,3.90521181811679,5.02118454621382,1.84640437148884,3.13726197586543,2.6594192314531,3.03048750223536,3.96807591749145,3.99013916345515,4.24595843813855,3.23684143582395,4.29333397013638,4.28523773629789,4.49235122806638,4.43839797735972,4.74687619317996,3.82158979758496,3.19426663437301
"KCNA3",2.28996254008904,2.35559775563433,3.26634411188044,1.9400732272688,0.423736521568805,0.432472326811747,1.90185689513466,1.95898759312882,2.03833206602458,1.95222302349028,1.41562117333125,0,0.973335436629514,1.67098216597738,1.67089930113369,1.51429713504951,2.0677140011539,2.66304494642588
"KCNA7",4.88933019496892,4.94516022073011,5.47209255156789,4.94280230931501,5.98044492644571,5.69360873161077,4.15726010550127,1.20334082871408,1.21216414278602,1.14445642006369,0,0.543038811783405,0,1.47052743688487,1.48326984111076,1.46868019310366,3.01604596678465,0
"KCNAB2",8.0173509866708,8.1126024637692,8.44217824104435,8.11333934105633,8.02953641812251,8.45607163091893,8.03505506327543,8.26068579271631,8.22113438623912,8.23355421422938,7.31754470934871,7.729236314521,7.30061630782336,7.67214447800151,8.06600894869695,8.22745866899457,8.44230078578352,8.38424598071515
"KCNJ16",4.19941481986554,2.91723470047756,4.08807790335698,4.60967700231518,4.14753285229428,4.08469082987563,1.15350892407544,0,0,2.22141056598756,0,0,0,0,0,0,0,0
"KCNN4",0,0,0,0,0,0,0,6.22367042802762,5.37429091295343,5.37193294441813,9.4661033975272,9.6193537630053,9.76079201003666,9.55329239639805,7.97738062970402,9.28134401072875,0,8.95284409420794
"KCTD10",1.99646813127402,1.4335772733466,1.41838603417429,1.29280618024074,1.3300211405444,2.45321393156221,1.38365587615905,1.73018956365643,1.00783303837881,0.92568686855334,0.749187106407998,2.42814934485362,0.959444035684541,1.71972909200806,2.38528941880157,1.66730697928082,2.1125912284897,1.55488298657898
"KCTD12",3.06694935170296,3.68222230226915,1.59741157812285,3.48479439837365,2.88953745030602,3.12343256243701,3.90292002893016,2.75537602909738,3.26971242655044,2.41850499875197,3.12402816360708,2.90707403991505,2.98495982149888,2.33602075907274,2.35909352701046,2.9558841607314,2.55101953687907,2.68552043090129
"KCTD18",3.50996184337176,2.35264771789346,1.5921815259457,2.5620099707454,2.15998533966924,1.59321551243676,2.10116829137063,0,0,0,0,1.11317618407635,0,0.378005594268479,0.357526160641841,1.0119412584395,0,1.56143873634085
"KCTD21",1.06093588079754,0,0,0,1.02313202326156,0,0,0,0,0,0,0,0,0,0,0,0,0
"KCTD5",0,0,0,0,0,2.15279337470967,2.76697764937809,3.3296404039031,3.33497683281482,3.39890964833071,5.27029530989924,4.56130820418887,3.66267685197541,3.69046117853067,2.90485377980333,2.33896006104903,0,0
"KCTD9",0,0,0,0,2.75272805452168,0,0,3.06384783416703,3.07059355780765,4.06784951253264,3.05320281109423,2.8368381148875,3.03510235273745,3.28081745929806,2.92750928092776,2.99455071053031,2.6238221682383,3.64552519210813
"KDM1A",5.90232215702527,5.63747145067021,4.98729114054483,5.23045601386819,5.97437393936794,5.73811255306565,3.97645881444069,5.5776295350242,5.3335205870886,6.04308892926614,5.80875645763626,5.76871050990058,5.73959954442143,5.98178599815258,6.02216495866159,5.5678958131271,5.99770279620889,5.99402667095766
"KDM1B",1.93059840249763,2.29944047289597,2.07944228575436,2.46988310003979,1.60212654415254,1.3217280098958,2.05574230359244,1.22627005680116,0.976886543493379,1.76005632821225,1.57777562340756,1.43147925500864,1.75868211134206,1.80125326836722,1.78814952599513,1.96239925548343,1.51451510494762,2.19750071479194
"KDM2A",5.74038254708439,6.26729437537426,6.43917609679445,5.29829048909849,6.08687634024162,5.98185734474812,6.51013845412795,6.22850762399493,6.00714281926622,6.35306929488265,6.29907878212427,6.29788620130335,6.09283151403336,5.70613367191681,5.53724696336995,5.53850707458217,5.51388181736939,5.04013798192585
"KDM2B",3.57666521635522,4.80444636021304,3.80014093455675,5.63103672648293,3.79174938520882,3.93045650458913,3.59299026945931,2.05466371034546,3.14336533330715,1.83115514698987,2.08082015014849,0.989237875863131,1.86968856010411,3.07489029778839,2.66353755355008,2.04756741210825,1.24118587734797,3.11498083484831
"KDM3A",5.43494326889293,3.5395558806843,4.27400081523975,4.91337197338699,5.02323154232847,4.98392875996736,5.5505171101881,2.00521930151803,2.5545496983954,3.72555393776928,2.91959731825318,4.0923653710102,4.28308055474534,5.50048506531751,5.46255805345344,5.77236668693754,4.69944642614567,5.81023448061542
"KDM3B",5.4505947483252,6.16558431351583,4.98903263126221,6.12256928121795,5.02623663841161,5.19618385544603,5.19389323694119,5.23208022792239,5.56734789128099,5.44442311164043,3.48099799774428,5.64407499027033,5.93810800595256,5.69407306780534,5.60628765021472,5.82141794714135,5.34869986269547,5.93087409159918
"KDM4A",0,0,0,0,0,0,0,1.78817955938503,0,0,0,0,0.903860066275139,0.517327034171019,2.01262490477605,0.497009850132482,1.83236528678445,0
"KDM4B",2.40706975047314,2.38828714241915,4.41495759025817,2.40972511038105,2.2951510468333,5.92636944602446,2.41164620823313,4.15351609327606,3.43338617830507,1.71540084108556,0,0,2.05811993976207,2.24961318317805,2.75140833717695,3.11749625422772,2.51125146041821,2.67596778950374
"KDM4C",0,0,0,0,0,0,0,2.01518901096381,0,0,0,0,0,1.88003186791538,1.82009668091233,1.66446975175842,2.05747850184062,1.789811836157
"KDM5A",4.22229034589852,4.05414856864583,3.95253213573032,3.61795715322774,3.41260929496911,3.60976026354573,4.70993084144325,3.71031337079186,4.06685422421438,2.74212946094797,2.81512966877393,2.57829259353025,2.96083289133199,2.7485990444534,2.51863374973525,2.44927793530105,2.86029412470006,3.00318882449171
"KDM5C",3.01675269576182,2.42191019992851,2.45958196060666,2.65226740664456,3.15022071424958,2.38103693621175,0.97508949091255,2.14342930671672,2.96670444816827,2.65010275554978,2.04717321762347,2.97106490530596,2.24274722336458,2.87653104713252,2.88546270294658,2.99074271704704,3.11151096748239,2.39893964639489
"KDM6A",2.55288918573625,4.10803636314765,1.50296891283641,2.14367659228549,2.50008190167827,2.30812962415453,2.36993654197241,2.61941769130294,3.09991051436801,3.01257498314673,2.56776955851156,2.27844742187762,2.24080971577796,2.20702043065069,2.1562527292278,2.0431275403245,2.83000195728548,2.19856674997971
"KDM6B",3.43506961842735,2.01809874013797,0,0,0,0,2.87645817783721,5.63358600705924,4.06423925927192,4.0571907645214,3.0549603485918,3.51257187280006,2.97530328359902,2.29300571559778,3.33069243742554,2.31265515082723,4.06717227920614,0
"KDM7A",0,0,1.58696297120741,0,0,0,1.88857362031504,0,0,1.42421362320722,0,0,0,0,0,0,0,0
"KDM8",3.07167927866206,2.46080497368204,2.78895111866255,3.65838696031581,3.17186863601819,2.65856563882285,3.7598813868832,2.54966062874078,1.67115469012429,2.02101232360273,0,0,2.17117848832155,2.43503693775438,1.81528249025293,1.83095473971203,1.39822916425754,1.7503568451499
"KDSR",5.26358558645505,4.53510207675152,4.94723410161069,4.89065886626073,5.35899161565833,5.14781546430402,5.21593908068921,4.76058345741727,4.76958452909942,4.57662689177733,4.85445414589105,4.27479846154814,4.58702311515234,4.22948063465883,4.97488286226916,4.89700302082873,4.60173365131989,3.52656755106056
